Resume_Rank,Resume_Index,Resume_ID,Resume_Category,Job_Index,Job_ID,Job_Title,Company,Final_Score,Skills_Matched,Explanation
1,0,16852973,HR,12530,3887599959,Senior Catering Sales Manager OEM - Salary up to $100K,Aimbridge Hospitality,0.9305,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,1335,47487091,AUTOMOBILE,42803,3899544122,Litigation Paralegal,Maynard Nexsen PC,0.924,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1336,23009962,AUTOMOBILE,120449,3906230559,"Executive Assistant to Director, Administrative Services","Vizient, Inc",0.9239,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1336,23009962,AUTOMOBILE,117701,3906075400,"Associate Director, Sustainability Consulting",GS2 | B Corp Certified ,0.9231,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
3,1336,23009962,AUTOMOBILE,120664,3906232155,Administrative Specialist - Alpharetta,"Vizient, Inc",0.9186,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1336,23009962,AUTOMOBILE,22073,3889700451,Government Services Project Manager,The Brooks Group,0.9181,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
5,1336,23009962,AUTOMOBILE,87059,3904388144,Assistant to Chief Executive Officer,Boston Hire,0.918,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1337,22732234,AUTOMOBILE,7241,3885828277,Customer Service Representative,TEKsystems,0.931,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1337,22732234,AUTOMOBILE,26911,3891259795,Customer Service Representative (Bilingual-French) (140418),Atrium,0.9268,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1337,22732234,AUTOMOBILE,97672,3904962111,Energy Efficiency Program Support Manager,PSEG,0.9262,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
4,1337,22732234,AUTOMOBILE,107234,3905332232,"Technical Service Representative, General Industrial Coatings",Sherwin-Williams,0.9253,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1337,22732234,AUTOMOBILE,116861,3905876320,Customer Service Team Lead,"The Andersons, Inc.",0.9247,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1338,18448085,AUTOMOBILE,17930,3888487990,Entry Level Data_Analyst,,0.9451,"['c', 'excel', 'python', 'r', 'sas']","Match Score: 94% | Skills: c, excel, python, r, sas | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1338,18448085,AUTOMOBILE,24746,3891049773,Data Controls Analyst,Dexian,0.9342,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1338,18448085,AUTOMOBILE,63645,3902351871,Data Analyst III (Onsite - Only W2/No C2C),Select Source International,0.9312,"['c', 'excel', 'r', 'sql']","Match Score: 93% | Skills: c, excel, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1338,18448085,AUTOMOBILE,26860,3891256407,Data Specialist,"ERGOGUYS, LLC",0.9302,"['c', 'excel', 'go', 'r', 'sql']","Match Score: 93% | Skills: c, excel, go, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1338,18448085,AUTOMOBILE,74166,3902949101,"Analyst, Category Leadership- Sweet Baked Snacks",The J.M. Smucker Co.,0.9288,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1339,11887930,AUTOMOBILE,42803,3899544122,Litigation Paralegal,Maynard Nexsen PC,0.9179,"['c', 'excel', 'r']","Match Score: 91% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1339,11887930,AUTOMOBILE,44276,3900938885,Litigation Attorney,W3Global,0.9176,"['aws', 'c', 'excel', 'go', 'r']","Match Score: 91% | Skills: aws, c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1339,11887930,AUTOMOBILE,55991,3901937710,Personal Injury Attorney,"Shelly Leeke Law Firm, LLC",0.9164,"['aws', 'c', 'go', 'r']","Match Score: 91% | Skills: aws, c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,1339,11887930,AUTOMOBILE,108688,3905342386,Litigation Associate,"CivicMinds, Inc",0.9153,"['c', 'go', 'r']","Match Score: 91% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,1339,11887930,AUTOMOBILE,118050,3906090501,Litigation Associate,Unity Source Group,0.913,"['c', 'excel', 'r']","Match Score: 91% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1340,14508237,AUTOMOBILE,94599,3904727453,Director of Resident Services - Lakeview,Koelsch Communities,0.933,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
2,1340,14508237,AUTOMOBILE,74898,3903443825,Medical Supply Sales Representative,"Medline Industries, LP",0.9319,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1340,14508237,AUTOMOBILE,108293,3905338121,Service/Purchasing Admin Assistant,Pye-Barker Fire & Safety,0.9316,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1340,14508237,AUTOMOBILE,37308,3895807386,"Patient Care Associate - Surgical, Full Time Nights",Mercy,0.9289,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,1340,14508237,AUTOMOBILE,39069,3898163489,Legal Assistant,Aimic Inc,0.9287,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1341,15100547,AUTOMOBILE,50303,3901372398,Insurance Defense Attorney,Ascendion,0.9489,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1341,15100547,AUTOMOBILE,26345,3891090707,Associate Attorney - Insurance Defense,W3Global,0.9403,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,1341,15100547,AUTOMOBILE,55991,3901937710,Personal Injury Attorney,"Shelly Leeke Law Firm, LLC",0.9376,"['aws', 'c', 'go', 'r']","Match Score: 93% | Skills: aws, c, go, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,1341,15100547,AUTOMOBILE,95475,3904931756,Associate Attorney,"Young, Thagard, Hoffman, LLP",0.9336,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,1341,15100547,AUTOMOBILE,40539,3898174058,Insurance Defense Attorney,Job Alert,0.9334,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
1,1342,97449528,AUTOMOBILE,45098,3900952668,Office Coordinator,Addison Group,0.9292,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1342,97449528,AUTOMOBILE,86122,3904379840,Part-Time Office Support Administrator,Chenega Professional Services Strategic  Business Unit,0.9282,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1342,97449528,AUTOMOBILE,32497,3894916703,Area Director,Arosa,0.9249,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1342,97449528,AUTOMOBILE,55743,3901936444,Assistant Project Manager,APR Staffing,0.9248,"['api', 'c', 'excel', 'go', 'r']","Match Score: 92% | Skills: api, c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1342,97449528,AUTOMOBILE,81787,3903876324,Staffing Coord Supp Svcs,MedStar Health,0.9233,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1343,26341645,AUTOMOBILE,106001,3905311676,Business Analyst,"Softworld, a Kelly Company",0.9544,"['c', 'excel', 'r', 'scala', 'sql']","Match Score: 95% | Skills: c, excel, r, scala, sql | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1343,26341645,AUTOMOBILE,84167,3904099306,PEOPLESOFT FINANCIALS ANALYST DEVELOPER - CONTRACT  - REMOTE EASTERN TIME ZONE - USC GC ONLY  NO C2C,System Soft Technologies,0.9438,"['c', 'oracle', 'r', 'sql']","Match Score: 94% | Skills: c, oracle, r, sql | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1343,26341645,AUTOMOBILE,71751,3902864885,Mainframe Developer,Coforge,0.9385,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1343,26341645,AUTOMOBILE,39598,3898167240,Financial Systems Analyst,Insight Global,0.9379,"['c', 'go', 'oracle', 'r']","Match Score: 93% | Skills: c, go, oracle, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1343,26341645,AUTOMOBILE,48416,3901347262,Sr. AS400 RPG Developer,Intellicept Inc,0.9342,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1344,82140102,AUTOMOBILE,101051,3905241195,Casualty Claims Rep,Marten Transport,0.8751,"['c', 'go', 'r']","Match Score: 87% | Skills: c, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: entry | Job Exp Req: entry"
2,1344,82140102,AUTOMOBILE,42825,3899545034,Regulatory Compliance Analyst,The Jacobson Group,0.8543,"['c', 'excel', 'r']","Match Score: 85% | Skills: c, excel, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: entry | Job Exp Req: entry"
3,1344,82140102,AUTOMOBILE,12164,3887578047,Medical Biller,TEKsystems,0.8514,"['c', 'excel', 'go', 'r']","Match Score: 85% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: entry | Job Exp Req: entry"
4,1344,82140102,AUTOMOBILE,12125,3887577239,Medical Biller,TEKsystems,0.8514,"['c', 'excel', 'go', 'r']","Match Score: 85% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: entry | Job Exp Req: entry"
5,1344,82140102,AUTOMOBILE,12123,3887577236,Medical Biller,TEKsystems,0.8514,"['c', 'excel', 'go', 'r']","Match Score: 85% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: entry | Job Exp Req: entry"
1,1345,17571262,AUTOMOBILE,25897,3891078260,Senior Accountant,Sunrgy Solar Distribution,0.9265,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1345,17571262,AUTOMOBILE,95097,3904924510,Senior Accountant,Fit Recruiting,0.9249,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1345,17571262,AUTOMOBILE,19070,3888961649,"Data Analyst, Energy Efficiency (Hybrid)",Eversource Energy,0.9214,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1345,17571262,AUTOMOBILE,15429,3887905793,Financial Reporting Manager,Creative Financial Staffing (CFS),0.9173,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1345,17571262,AUTOMOBILE,92104,3904577078,Sales Director,INA Solution,0.9161,"['c', 'go', 'r']","Match Score: 91% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1346,32069695,AUTOMOBILE,23863,3890891505,Experienced Financial Services Representative,"American Heritage Financial, LLC",0.9322,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1346,32069695,AUTOMOBILE,11938,3887573481,Underwriting Assistant,TEKsystems,0.9284,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1346,32069695,AUTOMOBILE,62493,3902323678,Customer Service Specialist,Experis,0.9273,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1346,32069695,AUTOMOBILE,1270,3884434958,Marketing and Sales Team Lead,Main Connections,0.9264,"['api', 'c', 'excel', 'r']","Match Score: 92% | Skills: api, c, excel, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,1346,32069695,AUTOMOBILE,117382,3905886866,Customer Service Representative,Invincible Events Marketing,0.9262,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1347,22946204,AUTOMOBILE,24353,3891009891,Industrial Maintenance Technician,Working Solutions LLC,0.925,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
2,1347,22946204,AUTOMOBILE,86116,3904379701,Mechanic Assembler,Altec,0.9218,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: mid | Job Exp Req: mid"
3,1347,22946204,AUTOMOBILE,41519,3899525123,Manufacturing Engineer,Intellectt Inc,0.9213,"['autocad', 'c', 'go', 'r']","Match Score: 92% | Skills: autocad, c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
4,1347,22946204,AUTOMOBILE,50797,3901376566,Mechanical Engineer,,0.9168,"['autocad', 'c', 'excel', 'r', 'solidworks']","Match Score: 91% | Skills: autocad, c, excel, r, solidworks | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: mid | Job Exp Req: mid"
5,1347,22946204,AUTOMOBILE,10974,3887474295,INFOR XA Consultant,Themesoft Inc.,0.9161,"['c', 'excel', 'go', 'r', 'sql']","Match Score: 91% | Skills: c, excel, go, r, sql | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: mid | Job Exp Req: mid"
1,1348,63989974,AUTOMOBILE,98555,3904985769,Manufacturing IT Systems Administrator,Allied OneSource,0.9127,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1348,63989974,AUTOMOBILE,106384,3905326808,Manufacturing IT Systems Administrator,Allied OneSource,0.9127,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1348,63989974,AUTOMOBILE,19479,3889102298,Manufacturing IT Systems Administrator,Allied OneSource,0.9127,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1348,63989974,AUTOMOBILE,100199,3905208346,IT Internal Auditor I,Stifel Financial Corp.,0.9091,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1348,63989974,AUTOMOBILE,14639,3887877805,System Engineer 3 #: 24-02398,HireTalent - Diversity Staffing & Recruiting Firm,0.9059,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1349,15484011,AUTOMOBILE,29633,3894299504,Direct Support Professional,Elwyn,0.9165,"['c', 'excel', 'r']","Match Score: 91% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
2,1349,15484011,AUTOMOBILE,4656,3884919292,Community Inclusion Specialist,Elwyn,0.9057,"['c', 'excel', 'r']","Match Score: 90% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1349,15484011,AUTOMOBILE,100376,3905211298,Supervisor Retail,Advantage Solutions,0.905,"['c', 'excel', 'perl', 'r']","Match Score: 90% | Skills: c, excel, perl, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1349,15484011,AUTOMOBILE,100441,3905213116,Supervisor Retail,Advantage Solutions,0.905,"['c', 'excel', 'perl', 'r']","Match Score: 90% | Skills: c, excel, perl, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1349,15484011,AUTOMOBILE,100336,3905210549,Supervisor Retail,Advantage Solutions,0.905,"['c', 'excel', 'perl', 'r']","Match Score: 90% | Skills: c, excel, perl, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1350,18932512,AUTOMOBILE,83146,3904059857,Client Services Representative,TEKsystems,0.8793,"['c', 'excel', 'r']","Match Score: 87% | Skills: c, excel, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
2,1350,18932512,AUTOMOBILE,7550,3885840041,Customer Service Representative (On-Site),Concentrix,0.8782,"['c', 'go', 'r']","Match Score: 87% | Skills: c, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
3,1350,18932512,AUTOMOBILE,83207,3904061702,Customer Service Representative,TEKsystems,0.8762,"['c', 'r']","Match Score: 87% | Skills: c, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
4,1350,18932512,AUTOMOBILE,33705,3895218746,Help Desk Manager,Dove Technologies,0.876,"['c', 'excel', 'r']","Match Score: 87% | Skills: c, excel, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
5,1350,18932512,AUTOMOBILE,100680,3905227233,Inside Sales Representative,Pro Marketing Inc - Spartanburg SC,0.8743,"['c', 'r']","Match Score: 87% | Skills: c, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
1,1351,15210069,AUTOMOBILE,117189,3905883380,Technical Support / User Support,Revolution Technologies,0.941,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
2,1351,15210069,AUTOMOBILE,62493,3902323678,Customer Service Specialist,Experis,0.9409,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1351,15210069,AUTOMOBILE,93871,3904721336,Service Operations Specialist,Lazydays,0.9378,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1351,15210069,AUTOMOBILE,63726,3902352543,Service Desk Technician,Brooksource,0.9344,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1351,15210069,AUTOMOBILE,26997,3891264324,Sales Support Specialist (139975),Atrium,0.9327,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1352,25047127,AUTOMOBILE,41124,3899519950,Administrative Assistant,North Bridge Staffing Group,0.942,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1352,25047127,AUTOMOBILE,68867,3902786767,Regional Sales Administrator,Veritiv Corporation,0.9371,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1352,25047127,AUTOMOBILE,64459,3902359362,Business Support Specialist,COMMONWEAL,0.9361,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1352,25047127,AUTOMOBILE,10152,3886879683,Data Coordinator,EPITEC,0.9344,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1352,25047127,AUTOMOBILE,123172,3906257637,Administrative Assistant I,DHL Supply Chain,0.9341,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,1353,22452756,AUTOMOBILE,38443,3898159349,Preventive Maintenance,Delta Staffing,0.9111,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
